Exp,Year,Plot,Treatment,Date,Species,Percent.Cover
E245,2009,44,AllPesticides,6/24/2009,Miscellaneous litter,20
E245,2009,44,AllPesticides,8/14/2009,Miscellaneous litter,7
E245,2009,44,AllPesticides,8/14/2009,Miscellaneous sp.,10
E245,2009,44,AllPesticides,6/24/2009,Monarda fistulosa,2
E245,2009,44,AllPesticides,8/14/2009,Monarda fistulosa,3
E245,2009,44,AllPesticides,6/24/2009,Panicum oligosanthes,2
E245,2009,44,AllPesticides,8/14/2009,Physalis heterophylla,2
E245,2009,44,AllPesticides,8/14/2009,Poa pratensis,20
E245,2009,44,AllPesticides,6/24/2009,Poa pratensis,15
E245,2009,44,AllPesticides,8/14/2009,Solidago nemoralis,4
E245,2009,44,AllPesticides,6/24/2009,Solidago nemoralis,4
E245,2009,44,AllPesticides,6/24/2009,Sorghastrum nutans,25
E245,2009,44,AllPesticides,8/14/2009,Sorghastrum nutans,13
E245,2009,45,Insecticide,6/24/2009,Ambrosia coronopifolia,2
E245,2009,45,Insecticide,6/24/2009,Anemone cylindrica,2
E245,2009,45,Insecticide,6/24/2009,Koeleria cristata,75
E245,2009,45,Insecticide,6/24/2009,Liatris aspera,2
E245,2009,45,Insecticide,6/24/2009,Miscellaneous litter,10
E245,2009,45,Insecticide,6/24/2009,Monarda fistulosa,4
E245,2009,45,Insecticide,6/24/2009,Rumex acetosella,1
E245,2009,45,Insecticide,6/24/2009,Solidago nemoralis,2
E245,2009,45,Insecticide,6/24/2009,Vicia villosa,1
E245,2009,46,SoilDrenchFungicide,6/24/2009,Aster azureus,1
E245,2009,46,SoilDrenchFungicide,6/24/2009,Bare ground,6
E245,2009,46,SoilDrenchFungicide,6/24/2009,Koeleria cristata,5
E245,2009,46,SoilDrenchFungicide,6/24/2009,Lithospermum sp.,4
E245,2009,46,SoilDrenchFungicide,6/24/2009,Miscellaneous litter,25
E245,2009,46,SoilDrenchFungicide,6/24/2009,Miscellaneous sp.,2
E245,2009,46,SoilDrenchFungicide,6/24/2009,Panicum oligosanthes,1
E245,2009,46,SoilDrenchFungicide,6/24/2009,Poa pratensis,30
E245,2009,46,SoilDrenchFungicide,6/24/2009,Sorghastrum nutans,25
E245,2009,46,SoilDrenchFungicide,6/24/2009,Tradescantia occidentalis,1
E245,2009,47,Control,6/24/2009,Ambrosia coronopifolia,1
E245,2009,47,Control,6/24/2009,Anemone cylindrica,1
E245,2009,47,Control,6/24/2009,Bare ground,9
E245,2009,47,Control,6/24/2009,Carex sp.,10
E245,2009,47,Control,6/24/2009,Koeleria cristata,40
E245,2009,47,Control,6/24/2009,Lithospermum sp.,2
E245,2009,47,Control,6/24/2009,Miscellaneous litter,15
E245,2009,47,Control,6/24/2009,Poa pratensis,12
E245,2009,47,Control,6/24/2009,Solidago nemoralis,3
E245,2009,47,Control,6/24/2009,Sorghastrum nutans,6
E245,2009,47,Control,6/24/2009,Vicia villosa,1
E245,2009,48,FoliarFungicide,8/14/2009,Ambrosia artemisiifolia elatior,1
E245,2009,48,FoliarFungicide,8/14/2009,Bare ground,17
E245,2009,48,FoliarFungicide,6/24/2009,Bare ground,19
E245,2009,48,FoliarFungicide,6/24/2009,Carex sp.,3
E245,2009,48,FoliarFungicide,8/14/2009,Cyperus sp.,1
E245,2009,48,FoliarFungicide,6/24/2009,Koeleria cristata,10
E245,2009,48,FoliarFungicide,8/14/2009,Koeleria cristata,23
E245,2009,48,FoliarFungicide,6/24/2009,Lithospermum sp.,1
E245,2009,48,FoliarFungicide,6/24/2009,Miscellaneous litter,15
E245,2009,48,FoliarFungicide,8/14/2009,Miscellaneous litter,8
E245,2009,48,FoliarFungicide,6/24/2009,Poa pratensis,45
E245,2009,48,FoliarFungicide,8/14/2009,Poa pratensis,25
E245,2009,48,FoliarFungicide,8/14/2009,Rumex acetosella,15
E245,2009,48,FoliarFungicide,6/24/2009,Rumex acetosella,2
E245,2009,48,FoliarFungicide,8/14/2009,Sorghastrum nutans,10
E245,2009,48,FoliarFungicide,6/24/2009,Sorghastrum nutans,5
E245,2010,1,Insecticide,7/30/2010,Ambrosia artemisiifolia elatior,1
E245,2010,1,Insecticide,7/30/2010,Bare ground,60
E245,2010,1,Insecticide,7/30/2010,Cyperus sp.,5
E245,2010,1,Insecticide,7/30/2010,Euphorbia glyptosperma,1
E245,2010,1,Insecticide,7/30/2010,Koeleria cristata,8
E245,2010,1,Insecticide,7/30/2010,Lespedeza capitata,1
E245,2010,1,Insecticide,7/30/2010,Lithospermum sp.,1
E245,2010,1,Insecticide,7/30/2010,Miscellaneous sp.,1
E245,2010,1,Insecticide,7/30/2010,Poa pratensis,2
E245,2010,1,Insecticide,7/30/2010,Sorghastrum nutans,20
E245,2010,2,Control,7/30/2010,Ambrosia artemisiifolia elatior,2
E245,2010,2,Control,7/30/2010,Bare ground,57
E245,2010,2,Control,7/30/2010,Cyperus sp.,5
E245,2010,2,Control,7/30/2010,Koeleria cristata,7
E245,2010,2,Control,7/30/2010,Lespedeza capitata,3
E245,2010,2,Control,7/30/2010,Liatris aspera,1
E245,2010,2,Control,7/30/2010,Miscellaneous forbs,1
E245,2010,2,Control,7/30/2010,Panicum sp.,1
E245,2010,2,Control,7/30/2010,Poa pratensis,2
E245,2010,2,Control,7/30/2010,Sorghastrum nutans,20
E245,2010,2,Control,7/30/2010,Tradescantia occidentalis,1
E245,2010,3,FoliarFungicide,7/30/2010,Ambrosia artemisiifolia elatior,1
E245,2010,3,FoliarFungicide,7/30/2010,Bare ground,52
E245,2010,3,FoliarFungicide,7/30/2010,Cyperus sp.,4
E245,2010,3,FoliarFungicide,7/30/2010,Koeleria cristata,10
E245,2010,3,FoliarFungicide,7/30/2010,Lespedeza capitata,5
E245,2010,3,FoliarFungicide,7/30/2010,Miscellaneous litter,5
E245,2010,3,FoliarFungicide,7/30/2010,Poa pratensis,2
E245,2010,3,FoliarFungicide,7/30/2010,Rhus glabra,3
E245,2010,3,FoliarFungicide,7/30/2010,Sorghastrum nutans,17
E245,2010,3,FoliarFungicide,7/30/2010,Tradescantia occidentalis,1
E245,2010,4,SoilDrenchFungicide,7/30/2010,Ambrosia artemisiifolia elatior,3
E245,2010,4,SoilDrenchFungicide,7/30/2010,Bare ground,60
E245,2010,4,SoilDrenchFungicide,7/30/2010,Cyperus sp.,5
E245,2010,4,SoilDrenchFungicide,7/30/2010,Koeleria cristata,10
E245,2010,4,SoilDrenchFungicide,7/30/2010,Lespedeza capitata,3
E245,2010,4,SoilDrenchFungicide,7/30/2010,Physalis virginiana,2
E245,2010,4,SoilDrenchFungicide,7/30/2010,Poa pratensis,2
E245,2010,4,SoilDrenchFungicide,7/30/2010,Sorghastrum nutans,15
E245,2010,5,AllPesticides,7/30/2010,Ambrosia artemisiifolia elatior,3
E245,2010,5,AllPesticides,7/30/2010,Anemone cylindrica,1
E245,2010,5,AllPesticides,7/30/2010,Bare ground,61
E245,2010,5,AllPesticides,7/30/2010,Cyperus sp.,8
E245,2010,5,AllPesticides,7/30/2010,Koeleria cristata,10
E245,2010,5,AllPesticides,7/30/2010,Lespedeza capitata,2
E245,2010,5,AllPesticides,7/30/2010,Liatris aspera,2
E245,2010,5,AllPesticides,7/30/2010,Sorghastrum nutans,13
E245,2010,6,Fenced,7/30/2010,Bare ground,56
E245,2010,6,Fenced,7/30/2010,Cyperus sp.,12
E245,2010,6,Fenced,7/30/2010,Koeleria cristata,5
E245,2010,6,Fenced,7/30/2010,Lespedeza capitata,2
E245,2010,6,Fenced,7/30/2010,Liatris aspera,2
E245,2010,6,Fenced,7/30/2010,Lithospermum sp.,3
E245,2010,6,Fenced,7/30/2010,Sorghastrum nutans,20
E245,2010,7,AllPesticides,7/30/2010,Agrostis scabra,1
E245,2010,7,AllPesticides,7/30/2010,Ambrosia artemisiifolia elatior,1
E245,2010,7,AllPesticides,7/30/2010,Bare ground,60
E245,2010,7,AllPesticides,7/30/2010,Cyperus sp.,2
E245,2010,7,AllPesticides,7/30/2010,Koeleria cristata,8
E245,2010,7,AllPesticides,7/30/2010,Lespedeza capitata,4
E245,2010,7,AllPesticides,7/30/2010,Liatris aspera,1
E245,2010,7,AllPesticides,7/30/2010,Panicum sp.,1
E245,2010,7,AllPesticides,7/30/2010,Physalis virginiana,2
E245,2010,7,AllPesticides,7/30/2010,Rhus glabra,3
E245,2010,7,AllPesticides,7/30/2010,Solidago sp.,1
E245,2010,7,AllPesticides,7/30/2010,Sorghastrum nutans,15
E245,2010,8,Control,7/30/2010,Ambrosia artemisiifolia elatior,2
E245,2010,8,Control,7/30/2010,Bare ground,45
E245,2010,8,Control,7/30/2010,Cyperus sp.,7
E245,2010,8,Control,7/30/2010,Koeleria cristata,10
E245,2010,8,Control,7/30/2010,Lespedeza capitata,1
E245,2010,8,Control,7/30/2010,Lithospermum sp.,10
E245,2010,8,Control,7/30/2010,Rhus glabra,5
E245,2010,8,Control,7/30/2010,Solidago sp.,2
E245,2010,8,Control,7/30/2010,Sorghastrum nutans,15
E245,2010,8,Control,7/30/2010,Toxicodendron radicans,3
E245,2010,9,Insecticide,7/30/2010,Ambrosia artemisiifolia elatior,2
E245,2010,9,Insecticide,7/30/2010,Bare ground,43
E245,2010,9,Insecticide,7/30/2010,Cyperus sp.,1
E245,2010,9,Insecticide,7/30/2010,Helianthemum bicknellii,6
E245,2010,9,Insecticide,7/30/2010,Koeleria cristata,7
E245,2010,9,Insecticide,7/30/2010,Lespedeza capitata,5
E245,2010,9,Insecticide,7/30/2010,Miscellaneous litter,4
E245,2010,9,Insecticide,7/30/2010,Polygala polygama,3
E245,2010,9,Insecticide,7/30/2010,Solidago sp.,9
E245,2010,9,Insecticide,7/30/2010,Sorghastrum nutans,20
E245,2010,10,FoliarFungicide,7/30/2010,Ambrosia artemisiifolia elatior,2
E245,2010,10,FoliarFungicide,7/30/2010,Bare ground,56
E245,2010,10,FoliarFungicide,7/30/2010,Cyperus sp.,2
E245,2010,10,FoliarFungicide,7/30/2010,Koeleria cristata,5
E245,2010,10,FoliarFungicide,7/30/2010,Lespedeza capitata,4
E245,2010,10,FoliarFungicide,7/30/2010,Panicum sp.,1
E245,2010,10,FoliarFungicide,7/30/2010,Polygala polygama,2
E245,2010,10,FoliarFungicide,7/30/2010,Solidago sp.,3
E245,2010,10,FoliarFungicide,7/30/2010,Sorghastrum nutans,25
E245,2010,11,SoilDrenchFungicide,7/30/2010,Ambrosia artemisiifolia elatior,4
E245,2010,11,SoilDrenchFungicide,7/30/2010,Bare ground,59
E245,2010,11,SoilDrenchFungicide,7/30/2010,Cyperus sp.,5
E245,2010,11,SoilDrenchFungicide,7/30/2010,Koeleria cristata,6
E245,2010,11,SoilDrenchFungicide,7/30/2010,Lespedeza capitata,15
E245,2010,11,SoilDrenchFungicide,7/30/2010,Solidago sp.,3
E245,2010,11,SoilDrenchFungicide,7/30/2010,Sorghastrum nutans,8
E245,2010,12,Fenced,7/30/2010,Ambrosia artemisiifolia elatior,1
E245,2010,12,Fenced,7/30/2010,Bare ground,56
E245,2010,12,Fenced,7/30/2010,Cyperus sp.,5
E245,2010,12,Fenced,7/30/2010,Miscellaneous fungi,5
E245,2010,12,Fenced,7/30/2010,Helianthemum bicknellii,2
E245,2010,12,Fenced,7/30/2010,Koeleria cristata,5
E245,2010,12,Fenced,7/30/2010,Lespedeza capitata,6
E245,2010,12,Fenced,7/30/2010,Sorghastrum nutans,20
E245,2010,13,AllPesticides,7/30/2010,Aster azureus,3
E245,2010,13,AllPesticides,7/30/2010,Bare ground,54
E245,2010,13,AllPesticides,7/30/2010,Cyperus sp.,4
E245,2010,13,AllPesticides,7/30/2010,Helianthemum bicknellii,10
E245,2010,13,AllPesticides,7/30/2010,Koeleria cristata,5
E245,2010,13,AllPesticides,7/30/2010,Lespedeza capitata,1
E245,2010,13,AllPesticides,7/30/2010,Liatris aspera,2
E245,2010,13,AllPesticides,7/30/2010,Solidago sp.,8
E245,2010,13,AllPesticides,7/30/2010,Sorghastrum nutans,13
E245,2010,14,Control,8/2/2010,Ambrosia artemisiifolia elatior,1
E245,2010,14,Control,8/2/2010,Bare ground,35
E245,2010,14,Control,8/2/2010,Cyperus sp.,5
E245,2010,14,Control,8/2/2010,Helianthemum bicknellii,5
E245,2010,14,Control,8/2/2010,Koeleria cristata,7
E245,2010,14,Control,8/2/2010,Lespedeza capitata,5
E245,2010,14,Control,8/2/2010,Liatris aspera,7
E245,2010,14,Control,8/2/2010,Lithospermum sp.,5
E245,2010,14,Control,8/2/2010,Solidago sp.,5
E245,2010,14,Control,8/2/2010,Sorghastrum nutans,25
E245,2010,15,FoliarFungicide,8/2/2010,Ambrosia artemisiifolia elatior,2
E245,2010,15,FoliarFungicide,8/2/2010,Anemone cylindrica,2
E245,2010,15,FoliarFungicide,8/2/2010,Aristida basiramea,2
E245,2010,15,FoliarFungicide,8/2/2010,Bare ground,36
E245,2010,15,FoliarFungicide,8/2/2010,Cyperus sp.,8
E245,2010,15,FoliarFungicide,8/2/2010,Helianthemum bicknellii,3
E245,2010,15,FoliarFungicide,8/2/2010,Koeleria cristata,10
E245,2010,15,FoliarFungicide,8/2/2010,Lespedeza capitata,4
E245,2010,15,FoliarFungicide,8/2/2010,Liatris aspera,3
E245,2010,15,FoliarFungicide,8/2/2010,Lithospermum sp.,2
E245,2010,15,FoliarFungicide,8/2/2010,Panicum sp.,2
E245,2010,15,FoliarFungicide,8/2/2010,Poa pratensis,2
E245,2010,15,FoliarFungicide,8/2/2010,Solidago sp.,4
E245,2010,15,FoliarFungicide,8/2/2010,Sorghastrum nutans,20
E245,2010,16,Insecticide,8/2/2010,Ambrosia artemisiifolia elatior,2
E245,2010,16,Insecticide,8/2/2010,Bare ground,65
E245,2010,16,Insecticide,8/2/2010,Cyperus sp.,3
E245,2010,16,Insecticide,8/2/2010,Helianthemum bicknellii,3
E245,2010,16,Insecticide,8/2/2010,Koeleria cristata,5
E245,2010,16,Insecticide,8/2/2010,Lespedeza capitata,5
E245,2010,16,Insecticide,8/2/2010,Poa pratensis,1
E245,2010,16,Insecticide,8/2/2010,Solidago nemoralis,6
E245,2010,16,Insecticide,8/2/2010,Sorghastrum nutans,10
E245,2010,17,SoilDrenchFungicide,8/2/2010,Anemone cylindrica,2
E245,2010,17,SoilDrenchFungicide,8/2/2010,Bare ground,19
E245,2010,17,SoilDrenchFungicide,8/2/2010,Cyperus sp.,7
E245,2010,17,SoilDrenchFungicide,8/2/2010,Helianthemum bicknellii,2
E245,2010,17,SoilDrenchFungicide,8/2/2010,Koeleria cristata,10
E245,2010,17,SoilDrenchFungicide,8/2/2010,Lespedeza capitata,3
E245,2010,17,SoilDrenchFungicide,8/2/2010,Liatris aspera,2
E245,2010,17,SoilDrenchFungicide,8/2/2010,Lithospermum sp.,3
E245,2010,17,SoilDrenchFungicide,8/2/2010,Physalis virginiana,2
E245,2010,17,SoilDrenchFungicide,8/2/2010,Poa pratensis,2
E245,2010,17,SoilDrenchFungicide,8/2/2010,Prunus sp.,1
E245,2010,17,SoilDrenchFungicide,8/2/2010,Solidago sp.,7
E245,2010,17,SoilDrenchFungicide,8/2/2010,Sorghastrum nutans,40
E245,2010,18,Fenced,8/2/2010,Agrostis scabra,2
E245,2010,18,Fenced,8/2/2010,Ambrosia artemisiifolia elatior,3
E245,2010,18,Fenced,8/2/2010,Anemone cylindrica,4
E245,2010,18,Fenced,8/2/2010,Aristida basiramea,2
E245,2010,18,Fenced,8/2/2010,Bare ground,36
E245,2010,18,Fenced,8/2/2010,Cyperus sp.,8
E245,2010,18,Fenced,8/2/2010,Helianthemum bicknellii,2
E245,2010,18,Fenced,8/2/2010,Koeleria cristata,10
E245,2010,18,Fenced,8/2/2010,Lespedeza capitata,3
E245,2010,18,Fenced,8/2/2010,Lithospermum sp.,4
E245,2010,18,Fenced,8/2/2010,Panicum sp.,1
E245,2010,18,Fenced,8/2/2010,Physalis virginiana,2
E245,2010,18,Fenced,8/2/2010,Poa pratensis,4
E245,2010,18,Fenced,8/2/2010,Solidago sp.,4
E245,2010,18,Fenced,8/2/2010,Sorghastrum nutans,15
E245,2010,19,Insecticide,8/2/2010,Agrostis scabra,3
E245,2010,19,Insecticide,8/2/2010,Ambrosia artemisiifolia elatior,8
E245,2010,19,Insecticide,8/2/2010,Anemone cylindrica,2
E245,2010,19,Insecticide,8/2/2010,Bare ground,7
E245,2010,19,Insecticide,8/2/2010,Cyperus sp.,4
E245,2010,19,Insecticide,8/2/2010,Erigeron strigosus,5
E245,2010,19,Insecticide,8/2/2010,Euphorbia glyptosperma,1
E245,2010,19,Insecticide,8/2/2010,Koeleria cristata,10
E245,2010,19,Insecticide,8/2/2010,Lathyrus venosus,20
E245,2010,19,Insecticide,8/2/2010,Lespedeza capitata,3
E245,2010,19,Insecticide,8/2/2010,Liatris aspera,3
E245,2010,19,Insecticide,8/2/2010,Lithospermum sp.,1
E245,2010,19,Insecticide,8/2/2010,Panicum oligosanthes,5
E245,2010,19,Insecticide,8/2/2010,Rumex acetosella,10
E245,2010,19,Insecticide,8/2/2010,Solidago sp.,10
E245,2010,19,Insecticide,8/2/2010,Sorghastrum nutans,8
E245,2010,20,SoilDrenchFungicide,8/2/2010,Ambrosia artemisiifolia elatior,1
E245,2010,20,SoilDrenchFungicide,8/2/2010,Anemone cylindrica,4
E245,2010,20,SoilDrenchFungicide,8/2/2010,Bare ground,4
E245,2010,20,SoilDrenchFungicide,8/2/2010,Cyperus sp.,10
E245,2010,20,SoilDrenchFungicide,8/2/2010,Eragrostis spectabilis,3
E245,2010,20,SoilDrenchFungicide,8/2/2010,Erigeron strigosus,1
E245,2010,20,SoilDrenchFungicide,8/2/2010,Helianthemum bicknellii,5
E245,2010,20,SoilDrenchFungicide,8/2/2010,Koeleria cristata,10
E245,2010,20,SoilDrenchFungicide,8/2/2010,Lathyrus venosus,2
E245,2010,20,SoilDrenchFungicide,8/2/2010,Liatris aspera,3
E245,2010,20,SoilDrenchFungicide,8/2/2010,Rudbeckia hirta,3
E245,2010,20,SoilDrenchFungicide,8/2/2010,Rumex acetosella,2
E245,2010,20,SoilDrenchFungicide,8/2/2010,Solidago rigida,25
E245,2010,20,SoilDrenchFungicide,8/2/2010,Solidago sp.,10
E245,2010,20,SoilDrenchFungicide,8/2/2010,Sorghastrum nutans,15
E245,2010,21,Fenced,8/2/2010,Ambrosia artemisiifolia elatior,5
E245,2010,21,Fenced,8/2/2010,Anemone cylindrica,5
E245,2010,21,Fenced,8/2/2010,Bare ground,17
E245,2010,21,Fenced,8/2/2010,Cyperus sp.,8
E245,2010,21,Fenced,8/2/2010,Koeleria cristata,5
E245,2010,21,Fenced,8/2/2010,Lespedeza capitata,2
E245,2010,21,Fenced,8/2/2010,Liatris aspera,3
E245,2010,21,Fenced,8/2/2010,Lithospermum sp.,7
E245,2010,21,Fenced,8/2/2010,Panicum perlongum,2
E245,2010,21,Fenced,8/2/2010,Poa pratensis,2
E245,2010,21,Fenced,8/2/2010,Rosa arkansana,7
E245,2010,21,Fenced,8/2/2010,Rumex acetosella,3
E245,2010,21,Fenced,8/2/2010,Solidago rigida,13
E245,2010,21,Fenced,8/2/2010,Solidago sp.,5
E245,2010,21,Fenced,8/2/2010,Sorghastrum nutans,15
E245,2010,21,Fenced,8/2/2010,Viola pedatifida,1
E245,2010,22,FoliarFungicide,8/2/2010,Ambrosia artemisiifolia elatior,5
E245,2010,22,FoliarFungicide,8/2/2010,Anemone cylindrica,4
E245,2010,22,FoliarFungicide,8/2/2010,Bare ground,35
E245,2010,22,FoliarFungicide,8/2/2010,Cyperus sp.,4
E245,2010,22,FoliarFungicide,8/2/2010,Erigeron strigosus,5
E245,2010,22,FoliarFungicide,8/2/2010,Koeleria cristata,7
E245,2010,22,FoliarFungicide,8/2/2010,Lespedeza capitata,2
E245,2010,22,FoliarFungicide,8/2/2010,Lithospermum sp.,2
E245,2010,22,FoliarFungicide,8/2/2010,Miscellaneous litter,10
E245,2010,22,FoliarFungicide,8/2/2010,Poa pratensis,3
E245,2010,22,FoliarFungicide,8/2/2010,Rudbeckia hirta,7
E245,2010,22,FoliarFungicide,8/2/2010,Rumex acetosella,5
E245,2010,22,FoliarFungicide,8/2/2010,Solidago nemoralis,8
E245,2010,22,FoliarFungicide,8/2/2010,Solidago sp.,3
E245,2010,23,AllPesticides,8/2/2010,Ambrosia artemisiifolia elatior,3
E245,2010,23,AllPesticides,8/2/2010,Anemone cylindrica,10
E245,2010,23,AllPesticides,8/2/2010,Bare ground,6
E245,2010,23,AllPesticides,8/2/2010,Cyperus sp.,10
E245,2010,23,AllPesticides,8/2/2010,Erigeron strigosus,4
E245,2010,23,AllPesticides,8/2/2010,Koeleria cristata,7
E245,2010,23,AllPesticides,8/2/2010,Lathyrus venosus,14
E245,2010,23,AllPesticides,8/2/2010,Lithospermum sp.,3
E245,2010,23,AllPesticides,8/2/2010,Miscellaneous litter,5
E245,2010,23,AllPesticides,8/2/2010,Monarda fistulosa,5
E245,2010,23,AllPesticides,8/2/2010,Panicum sp.,1
E245,2010,23,AllPesticides,8/2/2010,Poa pratensis,3
E245,2010,23,AllPesticides,8/2/2010,Rudbeckia hirta,5
E245,2010,23,AllPesticides,8/2/2010,Solidago rigida,5
E245,2010,23,AllPesticides,8/2/2010,Solidago sp.,4
E245,2010,23,AllPesticides,8/2/2010,Sorghastrum nutans,15
E245,2010,24,Control,8/2/2010,Agrostis scabra,2
E245,2010,24,Control,8/2/2010,Ambrosia artemisiifolia elatior,10
E245,2010,24,Control,8/2/2010,Anemone cylindrica,10
E245,2010,24,Control,8/2/2010,Aristida basiramea,4
E245,2010,24,Control,8/2/2010,Bare ground,19
E245,2010,24,Control,8/2/2010,Cyperus sp.,5
E245,2010,24,Control,8/2/2010,Euphorbia glyptosperma,1
E245,2010,24,Control,8/2/2010,Miscellaneous fungi,1
E245,2010,24,Control,8/2/2010,Koeleria cristata,5
E245,2010,24,Control,8/2/2010,Miscellaneous litter,5
E245,2010,24,Control,8/2/2010,Mollugo verticillata,2
E245,2010,24,Control,8/2/2010,Monarda fistulosa,4
E245,2010,24,Control,8/2/2010,Panicum sp.,3
E245,2010,24,Control,8/2/2010,Poa pratensis,3
E245,2010,24,Control,8/2/2010,Rudbeckia hirta,2
E245,2010,24,Control,8/2/2010,Rumex acetosella,3
E245,2010,24,Control,8/2/2010,Solidago rigida,8
E245,2010,24,Control,8/2/2010,Solidago sp.,5
E245,2010,24,Control,8/2/2010,Sorghastrum nutans,8
E245,2010,25,Fenced,8/2/2010,Bare ground,62
E245,2010,25,Fenced,8/2/2010,Cyperus sp.,4
E245,2010,25,Fenced,8/2/2010,Koeleria cristata,10
E245,2010,25,Fenced,8/2/2010,Lespedeza capitata,2
E245,2010,25,Fenced,8/2/2010,Poa pratensis,2
E245,2010,25,Fenced,8/2/2010,Ranunculus rhomboideus,1
E245,2010,25,Fenced,8/2/2010,Rosa arkansana,3
E245,2010,25,Fenced,8/2/2010,Sorghastrum nutans,15
E245,2010,25,Fenced,8/2/2010,Tradescantia occidentalis,1
E245,2010,26,FoliarFungicide,8/2/2010,Ambrosia artemisiifolia elatior,1
E245,2010,26,FoliarFungicide,8/2/2010,Bare ground,53
E245,2010,26,FoliarFungicide,8/2/2010,Cyperus sp.,5
E245,2010,26,FoliarFungicide,8/2/2010,Koeleria cristata,8
E245,2010,26,FoliarFungicide,8/2/2010,Lespedeza capitata,4
E245,2010,26,FoliarFungicide,8/2/2010,Poa pratensis,2
E245,2010,26,FoliarFungicide,8/2/2010,Polygala polygama,4
E245,2010,26,FoliarFungicide,8/2/2010,Rosa arkansana,3
E245,2010,26,FoliarFungicide,8/2/2010,Sorghastrum nutans,20
E245,2010,27,SoilDrenchFungicide,8/2/2010,Ambrosia artemisiifolia elatior,3
E245,2010,27,SoilDrenchFungicide,8/2/2010,Bare ground,56
E245,2010,27,SoilDrenchFungicide,8/2/2010,Cyperus sp.,4
E245,2010,27,SoilDrenchFungicide,8/2/2010,Eragrostis spectabilis,8
E245,2010,27,SoilDrenchFungicide,8/2/2010,Erigeron strigosus,1
E245,2010,27,SoilDrenchFungicide,8/2/2010,Koeleria cristata,5
E245,2010,27,SoilDrenchFungicide,8/2/2010,Lespedeza capitata,10
E245,2010,27,SoilDrenchFungicide,8/2/2010,Miscellaneous litter,5
E245,2010,27,SoilDrenchFungicide,8/2/2010,Sorghastrum nutans,7
E245,2010,27,SoilDrenchFungicide,8/2/2010,Tradescantia occidentalis,1
E245,2010,28,AllPesticides,8/2/2010,Ambrosia artemisiifolia elatior,2
E245,2010,28,AllPesticides,8/2/2010,Bare ground,69
E245,2010,28,AllPesticides,8/2/2010,Cyperus sp.,5
E245,2010,28,AllPesticides,8/2/2010,Helianthemum bicknellii,3
E245,2010,28,AllPesticides,8/2/2010,Koeleria cristata,5
E245,2010,28,AllPesticides,8/2/2010,Lespedeza capitata,4
E245,2010,28,AllPesticides,8/2/2010,Solidago sp.,7
E245,2010,28,AllPesticides,8/2/2010,Sorghastrum nutans,5
E245,2010,29,Control,8/2/2010,Ambrosia artemisiifolia elatior,2
E245,2010,29,Control,8/2/2010,Bare ground,61
E245,2010,29,Control,8/2/2010,Cyperus sp.,5
E245,2010,29,Control,8/2/2010,Koeleria cristata,5
E245,2010,29,Control,8/2/2010,Rosa arkansana,3
E245,2010,29,Control,8/2/2010,Solidago nemoralis,4
E245,2010,29,Control,8/2/2010,Solidago rigida,2
E245,2010,29,Control,8/2/2010,Solidago sp.,8
E245,2010,29,Control,8/2/2010,Sorghastrum nutans,10
E245,2010,30,Insecticide,8/2/2010,Bare ground,78
E245,2010,30,Insecticide,8/2/2010,Cyperus sp.,3
E245,2010,30,Insecticide,8/2/2010,Koeleria cristata,4
E245,2010,30,Insecticide,8/2/2010,Lespedeza capitata,2
E245,2010,30,Insecticide,8/2/2010,Poa pratensis,1
E245,2010,30,Insecticide,8/2/2010,Solidago sp.,12
E245,2010,31,SoilDrenchFungicide,8/2/2010,Ambrosia artemisiifolia elatior,3
E245,2010,31,SoilDrenchFungicide,8/2/2010,Bare ground,68
E245,2010,31,SoilDrenchFungicide,8/2/2010,Cyperus sp.,6
E245,2010,31,SoilDrenchFungicide,8/2/2010,Hedeoma hispida,1
E245,2010,31,SoilDrenchFungicide,8/2/2010,Koeleria cristata,5
E245,2010,31,SoilDrenchFungicide,8/2/2010,Lespedeza capitata,4
E245,2010,31,SoilDrenchFungicide,8/2/2010,Liatris aspera,1
E245,2010,31,SoilDrenchFungicide,8/2/2010,Miscellaneous forbs,2
E245,2010,31,SoilDrenchFungicide,8/2/2010,Panicum sp.,1
