,plot.bigbio,plot,rich.trt,treatment,SpNum,year,species,mass.above,mass.below,cover,leaf.C,leaf.N,leaf.P,bigb.N,bigb.C,intent.sp
11888,295,167,32,Control,NA,2009,Schsc,79.7,466.28,NA,NA,NA,NA,NA,NA,NA
11889,295,167,32,Control,NA,2013,Andge,438,915.687,60,NA,NA,NA,NA,NA,NA
11890,295,167,32,Control,NA,2009,SOLIDAGO NEMORALIS,0.2,466.28,14,NA,NA,NA,NA,NA,NA
11891,295,167,32,Control,NA,2008,UNSORTED BIOMASS,295.6,NA,NA,NA,NA,NA,NA,NA,NA
11892,295,167,32,Control,NA,2013,Lesca,13.6,915.687,2,NA,NA,NA,NA,NA,NA
11893,295,167,32,Control,NA,2011,Sornu,4.8,616.94,7,NA,NA,NA,NA,NA,NA
11894,295,167,32,Control,NA,2008,SOLIDAGO NEMORALIS,NA,NA,10,NA,NA,NA,NA,NA,NA
11895,295,167,32,Control,NA,2009,TARAXICUM OFFICINALIS,NA,NA,1,NA,NA,NA,NA,NA,NA
11896,295,167,32,Control,NA,2012,Liaas,50.7,1546.05,NA,NA,NA,NA,NA,NA,NA
11897,295,167,32,Control,NA,2009,LYCHNIS ALBA,3.4,466.28,NA,NA,NA,NA,NA,NA,NA
11898,295,167,32,Control,NA,2012,Sornu,21.7,1546.05,20,NA,NA,NA,NA,NA,NA
11899,295,167,32,Control,NA,2008,Lesca,NA,NA,1,NA,NA,NA,NA,NA,NA
11900,295,167,32,Control,NA,2008,Sornu,NA,NA,2,NA,NA,NA,NA,NA,NA
11901,295,167,32,Control,NA,2013,Achmi,NA,NA,1,NA,NA,NA,NA,NA,NA
11902,295,167,32,Control,NA,2012,Andge,50.4,1546.05,30,NA,NA,NA,NA,NA,NA
11903,295,167,32,Control,NA,2010,AGROPYRON REPENS,1.1,1369.95,3,NA,NA,NA,NA,NA,NA
11904,295,167,32,Control,NA,2013,PANICUM OLIGOSANTHES,NA,NA,2,NA,NA,NA,NA,NA,NA
11905,295,167,32,Control,NA,2011,Luppe,119.8,616.94,6,NA,NA,NA,NA,NA,NA
11906,295,167,32,Control,NA,2008,SILENE ANTIRRHINA,NA,NA,1,NA,NA,NA,NA,NA,NA
11907,295,167,32,Control,NA,2011,CYPERUS SP.,0.6,616.94,NA,NA,NA,NA,NA,NA,NA
11908,295,167,32,Control,NA,2012,CYPERUS SP.,0.5,1546.05,NA,NA,NA,NA,NA,NA,NA
11909,295,167,32,Control,NA,2008,COREOPSIS PALMATA,NA,NA,5,NA,NA,NA,NA,NA,NA
11910,295,167,32,Control,NA,2010,BARE GROUND,NA,NA,6,NA,NA,NA,NA,NA,NA
11911,295,167,32,Control,NA,2013,Poapr,31.3,915.687,7,NA,NA,NA,NA,NA,NA
11912,295,167,32,Control,NA,2012,Asctu,0.4,1546.05,NA,NA,NA,NA,NA,NA,NA
11913,295,167,32,Control,NA,2011,Amoca,NA,NA,7,NA,NA,NA,NA,NA,NA
11914,295,167,32,Control,NA,2011,ERAGROSTIS SPECTABILIS,17,616.94,NA,NA,NA,NA,NA,NA,NA
11915,295,167,32,Control,NA,2011,COREOPSIS PALMATA,NA,NA,5,NA,NA,NA,NA,NA,NA
11916,295,167,32,Control,NA,2012,SOLIDAGO NEMORALIS,16.8,1546.05,10,NA,NA,NA,NA,NA,NA
11917,295,167,32,Control,NA,2013,Luppe,49.2,915.687,10,NA,NA,NA,NA,NA,NA
11918,295,167,32,Control,NA,2011,Andge,457.2,616.94,NA,NA,NA,NA,NA,NA,NA
11919,295,167,32,Control,NA,2010,Andge,153.5,1369.95,15,NA,NA,NA,NA,NA,NA
11920,295,167,32,Control,NA,2013,Schsc,9.6,915.687,NA,NA,NA,NA,NA,NA,NA
11921,295,167,32,Control,NA,2008,Schsc,NA,NA,15,NA,NA,NA,NA,NA,NA
11922,295,167,32,Control,NA,2011,OXYBAPHUS HIRSUTUS,27.8,616.94,NA,NA,NA,NA,NA,NA,NA
11923,295,167,32,Control,NA,2011,BARE GROUND,NA,NA,12,NA,NA,NA,NA,NA,NA
11924,295,167,32,Control,NA,2008,BOUTELOUA GRACILIS,NA,NA,16,NA,NA,NA,NA,NA,NA
11925,295,167,32,Control,NA,2012,BOUTELOUA GRACILIS,12.8,1546.05,NA,NA,NA,NA,NA,NA,NA
11926,295,167,32,Control,NA,2013,Sornu,4,915.687,3,NA,NA,NA,NA,NA,NA
11927,295,167,32,Control,NA,2013,SOLIDAGO NEMORALIS,0.7,915.687,NA,NA,NA,NA,NA,NA,NA
11928,295,167,32,Control,NA,2012,BARE GROUND,NA,NA,3,NA,NA,NA,NA,NA,NA
11929,295,167,32,Control,NA,2008,Amoca,NA,NA,3,NA,NA,NA,NA,NA,NA
11930,295,167,32,Control,NA,2012,COREOPSIS PALMATA,28.6,1546.05,NA,NA,NA,NA,NA,NA,NA
11931,295,167,32,Control,NA,2013,OXYBAPHUS HIRSUTUS,0.02,915.687,NA,NA,NA,NA,NA,NA,NA
11932,295,167,32,Control,NA,2010,Achmi,NA,NA,4,NA,NA,NA,NA,NA,NA
11933,295,167,32,Control,NA,2008,Liaas,NA,NA,10,NA,NA,NA,NA,NA,NA
11934,295,167,32,Control,NA,2010,Amoca,NA,NA,7,NA,NA,NA,NA,NA,NA
11935,295,167,32,Control,NA,2008,BARE GROUND,NA,NA,27,NA,NA,NA,NA,NA,NA
11936,295,167,32,Control,NA,2011,AGROSTIS SCABRA,10.8,616.94,NA,NA,NA,NA,NA,NA,NA
11937,295,167,32,Control,NA,2008,Andge,NA,NA,10,NA,NA,NA,NA,NA,NA
11938,295,168,32,FoliarFungicide,NA,2013,SOLIDAGO RIGIDA,4.6,1623.883,3,NA,NA,NA,NA,NA,NA
11940,295,168,32,FoliarFungicide,NA,2009,Sornu,16.7,851.32,NA,NA,NA,NA,NA,NA,NA
11941,295,168,32,FoliarFungicide,NA,2008,Andge,NA,NA,5,NA,NA,NA,NA,NA,NA
11942,295,168,32,FoliarFungicide,NA,2013,CYPERUS SP.,0.2,1623.883,NA,NA,NA,NA,NA,NA,NA
11943,295,168,32,FoliarFungicide,NA,2009,SOLIDAGO RIGIDA,6.8,851.32,8,NA,NA,NA,NA,NA,NA
11944,295,168,32,FoliarFungicide,NA,2013,OXYBAPHUS HIRSUTUS,0.19,1623.883,1,NA,NA,NA,NA,NA,NA
11945,295,168,32,FoliarFungicide,NA,2010,SPOROBOLUS CRYPTANDRUS,1.2,1180.82,NA,NA,NA,NA,NA,NA,NA
11946,295,168,32,FoliarFungicide,NA,2013,Lesca,1.2,1623.883,2,NA,NA,NA,NA,NA,NA
11947,295,168,32,FoliarFungicide,NA,2010,Amoca,NA,NA,1,NA,NA,NA,NA,NA,NA
11948,295,168,32,FoliarFungicide,NA,2008,BARE GROUND,NA,NA,37,NA,NA,NA,NA,NA,NA
11949,295,168,32,FoliarFungicide,NA,2007,BOUTELOUA GRACILIS,11.1,NA,NA,NA,NA,NA,NA,NA,NA
11950,295,168,32,FoliarFungicide,NA,2012,Poapr,NA,NA,10,NA,NA,NA,NA,NA,NA
11951,295,168,32,FoliarFungicide,NA,2010,Achmi,NA,NA,3,NA,NA,NA,NA,NA,NA
11952,295,168,32,FoliarFungicide,NA,2007,PANICUM OLIGOSANTHES,5,NA,NA,NA,NA,NA,NA,NA,NA
11953,295,168,32,FoliarFungicide,NA,2011,Amoca,NA,NA,3,NA,NA,NA,NA,NA,NA
11954,295,168,32,FoliarFungicide,NA,2013,Poapr,74.3,1623.883,7,NA,NA,NA,NA,NA,NA
11955,295,168,32,FoliarFungicide,NA,2007,OXYBAPHUS HIRSUTUS,10.8,NA,NA,NA,NA,NA,NA,NA,NA
11956,295,168,32,FoliarFungicide,NA,2012,Luppe,6.8,870.07,15,NA,NA,NA,NA,NA,NA
11957,295,168,32,FoliarFungicide,NA,2012,OXYBAPHUS HIRSUTUS,NA,NA,3,NA,NA,NA,NA,NA,NA
11958,295,168,32,FoliarFungicide,NA,2012,Asctu,1.3,870.07,NA,NA,NA,NA,NA,NA,NA
11959,295,168,32,FoliarFungicide,NA,2007,SOLIDAGO RIGIDA,25.3,NA,NA,NA,NA,NA,NA,NA,NA
11960,295,168,32,FoliarFungicide,NA,2012,Schsc,3.3,870.07,NA,NA,NA,NA,NA,NA,NA
11961,295,168,32,FoliarFungicide,NA,2012,Lesca,3.3,870.07,3,NA,NA,NA,NA,NA,NA
11962,295,168,32,FoliarFungicide,NA,2007,CYPERUS SP.,0.9,NA,NA,NA,NA,NA,NA,NA,NA
11963,295,168,32,FoliarFungicide,NA,2013,PANICUM OLIGOSANTHES,0.05,1623.883,NA,NA,NA,NA,NA,NA,NA
11964,295,168,32,FoliarFungicide,NA,2010,SOLIDAGO RIGIDA,39.7,1180.82,15,NA,NA,NA,NA,NA,NA
11965,295,168,32,FoliarFungicide,NA,2007,Sornu,31.7,NA,NA,NA,NA,NA,NA,NA,NA
11966,295,168,32,FoliarFungicide,NA,2010,Luppe,54.1,1180.82,20,NA,NA,NA,NA,NA,NA
11967,295,168,32,FoliarFungicide,NA,2010,Koecr,NA,NA,4,NA,NA,NA,NA,NA,NA
11968,295,168,32,FoliarFungicide,NA,2012,Panvi,NA,NA,5,NA,NA,NA,NA,NA,NA
11969,295,168,32,FoliarFungicide,NA,2013,Andge,NA,NA,35,NA,NA,NA,NA,NA,NA
11970,295,168,32,FoliarFungicide,NA,2008,Lesca,NA,NA,4,NA,NA,NA,NA,NA,NA
11971,295,168,32,FoliarFungicide,NA,2008,Schsc,NA,NA,6,NA,NA,NA,NA,NA,NA
11972,295,168,32,FoliarFungicide,NA,2013,Luppe,90.6,1623.883,35,NA,NA,NA,NA,NA,NA
11973,295,168,32,FoliarFungicide,NA,2010,MISCELLANEOUS SP.,NA,NA,2,NA,NA,NA,NA,NA,NA
11974,295,168,32,FoliarFungicide,NA,2012,CYPERUS SP.,0.2,870.07,NA,NA,NA,NA,NA,NA,NA
11975,295,168,32,FoliarFungicide,NA,2013,Schsc,4.1,1623.883,NA,NA,NA,NA,NA,NA,NA
11976,295,168,32,FoliarFungicide,NA,2008,Liaas,NA,NA,2,NA,NA,NA,NA,NA,NA
11977,295,168,32,FoliarFungicide,NA,2008,Luppe,NA,NA,20,NA,NA,NA,NA,NA,NA
11978,295,168,32,FoliarFungicide,NA,2010,Andge,40.6,1180.82,8,NA,NA,NA,NA,NA,NA
11979,295,168,32,FoliarFungicide,NA,2010,OXYBAPHUS HIRSUTUS,0.6,1180.82,NA,NA,NA,NA,NA,NA,NA
11980,295,168,32,FoliarFungicide,NA,2009,Schsc,81.5,851.32,15,NA,NA,NA,NA,NA,NA
11981,295,168,32,FoliarFungicide,NA,2010,Sornu,29.6,1180.82,NA,NA,NA,NA,NA,NA,NA
11982,295,168,32,FoliarFungicide,NA,2010,Poapr,1.8,1180.82,10,NA,NA,NA,NA,NA,NA
11983,295,168,32,FoliarFungicide,NA,2011,Andge,NA,NA,17,NA,NA,NA,NA,NA,NA
11984,295,168,32,FoliarFungicide,NA,2011,SOLIDAGO RIGIDA,NA,NA,7,NA,NA,NA,NA,NA,NA
11985,295,168,32,FoliarFungicide,NA,2012,SOLIDAGO RIGIDA,36,870.07,10,NA,NA,NA,NA,NA,NA
11986,295,168,32,FoliarFungicide,NA,2012,Sornu,73.5,870.07,38,NA,NA,NA,NA,NA,NA
11987,295,168,32,FoliarFungicide,NA,2011,Sornu,244.4,1919.08,20,NA,NA,NA,NA,NA,NA
11988,295,168,32,FoliarFungicide,NA,2013,Sornu,167.7,1623.883,5,NA,NA,NA,NA,NA,NA
11989,295,168,32,FoliarFungicide,NA,2007,Luppe,34.7,NA,NA,NA,NA,NA,NA,NA,NA
11990,295,168,32,FoliarFungicide,NA,2011,Achmi,11.4,1919.08,NA,NA,NA,NA,NA,NA,NA
11991,295,168,32,FoliarFungicide,NA,2010,Lesca,3,1180.82,5,NA,NA,NA,NA,NA,NA
11992,295,168,32,FoliarFungicide,NA,2009,Asctu,4.6,851.32,NA,NA,NA,NA,NA,NA,NA
11993,295,168,32,FoliarFungicide,NA,2009,OXYBAPHUS HIRSUTUS,0.5,851.32,NA,NA,NA,NA,NA,NA,NA
11994,295,168,32,FoliarFungicide,NA,2011,Asctu,3.1,1919.08,NA,NA,NA,NA,NA,NA,NA
11995,295,168,32,FoliarFungicide,NA,2008,UNSORTED BIOMASS,126.3,NA,NA,NA,NA,NA,NA,NA,NA
11996,295,168,32,FoliarFungicide,NA,2010,Schsc,32.2,1180.82,25,NA,NA,NA,NA,NA,NA
11997,295,168,32,FoliarFungicide,NA,2010,Elyca,NA,NA,1,NA,NA,NA,NA,NA,NA
11998,295,168,32,FoliarFungicide,NA,2009,Poapr,9.6,851.32,NA,NA,NA,NA,NA,NA,NA
11999,295,168,32,FoliarFungicide,NA,2009,Achmi,2.1,851.32,NA,NA,NA,NA,NA,NA,NA
12000,295,168,32,FoliarFungicide,NA,2010,BOUTELOUA GRACILIS,NA,NA,2,NA,NA,NA,NA,NA,NA
12001,295,168,32,FoliarFungicide,NA,2011,Luppe,101.5,1919.08,25,NA,NA,NA,NA,NA,NA
12002,295,168,32,FoliarFungicide,NA,2008,PANICUM OLIGOSANTHES,NA,NA,1,NA,NA,NA,NA,NA,NA
12003,295,168,32,FoliarFungicide,NA,2010,SOLIDAGO NEMORALIS,0.3,1180.82,NA,NA,NA,NA,NA,NA,NA
12004,295,168,32,FoliarFungicide,NA,2009,DIGITARIA SP.,0.1,851.32,NA,NA,NA,NA,NA,NA,NA
12005,295,168,32,FoliarFungicide,NA,2008,Sornu,NA,NA,10,NA,NA,NA,NA,NA,NA
12006,295,168,32,FoliarFungicide,NA,2010,CYPERUS SP.,NA,NA,1,NA,NA,NA,NA,NA,NA
12007,295,168,32,FoliarFungicide,NA,2010,BARE GROUND,NA,NA,1,NA,NA,NA,NA,NA,NA
12008,295,168,32,FoliarFungicide,NA,2009,Lesca,1.4,851.32,NA,NA,NA,NA,NA,NA,NA
12009,295,168,32,FoliarFungicide,NA,2013,Amoca,NA,NA,7,NA,NA,NA,NA,NA,NA
12010,295,168,32,FoliarFungicide,NA,2010,Panvi,NA,NA,2,NA,NA,NA,NA,NA,NA
12011,295,168,32,FoliarFungicide,NA,2009,PETALOSTEMUM VILLOSUM,42.5,851.32,NA,NA,NA,NA,NA,NA,NA
12012,295,168,32,FoliarFungicide,NA,2011,Lesca,4,1919.08,8,NA,NA,NA,NA,NA,NA
12013,295,168,32,FoliarFungicide,NA,2011,Schsc,97,1919.08,10,NA,NA,NA,NA,NA,NA
12014,295,168,32,FoliarFungicide,NA,2009,BOUTELOUA GRACILIS,27.5,851.32,NA,NA,NA,NA,NA,NA,NA
12015,295,168,32,FoliarFungicide,NA,2009,Amoca,NA,NA,2,NA,NA,NA,NA,NA,NA
12016,295,168,32,FoliarFungicide,NA,2009,Luppe,73.4,851.32,60,NA,NA,NA,NA,NA,NA
12017,295,168,32,FoliarFungicide,NA,2009,Andge,NA,NA,15,NA,NA,NA,NA,NA,NA
12018,295,168,32,FoliarFungicide,NA,2012,Andge,0.6,870.07,12,NA,NA,NA,NA,NA,NA
12019,295,168,32,FoliarFungicide,NA,2008,SOLIDAGO RIGIDA,NA,NA,15,NA,NA,NA,NA,NA,NA
12020,295,168,32,FoliarFungicide,NA,2011,Poapr,97.1,1919.08,10,NA,NA,NA,NA,NA,NA
12021,295,168,32,FoliarFungicide,NA,2012,Achmi,NA,NA,3,NA,NA,NA,NA,NA,NA
12022,295,168,32,FoliarFungicide,NA,2012,Amoca,NA,NA,1,NA,NA,NA,NA,NA,NA
12023,295,168,32,FoliarFungicide,NA,2013,Achmi,4.3,1623.883,2,NA,NA,NA,NA,NA,NA
12024,295,168,32,FoliarFungicide,NA,2010,CYPERUS FILICULMIS,1.3,1180.82,NA,NA,NA,NA,NA,NA,NA
12025,295,169,32,SoilDrenchFungicide,NA,2013,Asctu,NA,NA,11,NA,NA,NA,NA,NA,NA
12026,295,169,32,SoilDrenchFungicide,NA,2013,Andge,0.6,1624.541,34,NA,NA,NA,NA,NA,NA
12027,295,169,32,SoilDrenchFungicide,NA,2008,UNSORTED BIOMASS,310.4,NA,NA,NA,NA,NA,NA,NA,NA
12028,295,169,32,SoilDrenchFungicide,NA,2010,Sornu,0.6,1432.45,NA,NA,NA,NA,NA,NA,NA
12029,295,169,32,SoilDrenchFungicide,NA,2013,Luppe,3.3,1624.541,8,NA,NA,NA,NA,NA,NA
12030,295,169,32,SoilDrenchFungicide,NA,2013,MISCELLANEOUS LITTER,NA,NA,4,NA,NA,NA,NA,NA,NA
12031,295,169,32,SoilDrenchFungicide,NA,2013,BARE GROUND,NA,NA,14,NA,NA,NA,NA,NA,NA
12032,295,169,32,SoilDrenchFungicide,NA,2013,CYPERUS SP.,0.11,1624.541,NA,NA,NA,NA,NA,NA,NA
12033,295,169,32,SoilDrenchFungicide,NA,2011,CYPERUS SP.,2.1,893.75,NA,NA,NA,NA,NA,NA,NA
12034,295,169,32,SoilDrenchFungicide,NA,2012,Sornu,NA,NA,20,NA,NA,NA,NA,NA,NA
12035,295,169,32,SoilDrenchFungicide,NA,2011,Lesca,7.7,893.75,3,NA,NA,NA,NA,NA,NA
12036,295,169,32,SoilDrenchFungicide,NA,2011,Luppe,91,893.75,2,NA,NA,NA,NA,NA,NA
12037,295,169,32,SoilDrenchFungicide,NA,2009,Andge,43.3,680.43,18,NA,NA,NA,NA,NA,NA
12038,295,169,32,SoilDrenchFungicide,NA,2013,Lesca,41.5,1624.541,NA,NA,NA,NA,NA,NA,NA
12039,295,169,32,SoilDrenchFungicide,NA,2009,BOUTELOUA GRACILIS,41.1,680.43,NA,NA,NA,NA,NA,NA,NA
12040,295,169,32,SoilDrenchFungicide,NA,2009,Schsc,12.5,680.43,29,NA,NA,NA,NA,NA,NA
12041,295,169,32,SoilDrenchFungicide,NA,2009,Poapr,19.8,680.43,8,NA,NA,NA,NA,NA,NA
12042,295,169,32,SoilDrenchFungicide,NA,2008,BOUTELOUA GRACILIS,NA,NA,12,NA,NA,NA,NA,NA,NA
12043,295,169,32,SoilDrenchFungicide,NA,2009,SOLIDAGO RIGIDA,NA,NA,6,NA,NA,NA,NA,NA,NA
12044,295,169,32,SoilDrenchFungicide,NA,2013,Panvi,96.2,1624.541,1,NA,NA,NA,NA,NA,NA
12045,295,169,32,SoilDrenchFungicide,NA,2011,RUMEX ACETOSELLA,0.6,893.75,NA,NA,NA,NA,NA,NA,NA
12046,295,169,32,SoilDrenchFungicide,NA,2013,Poapr,71.4,1624.541,4,NA,NA,NA,NA,NA,NA
12047,295,169,32,SoilDrenchFungicide,NA,2012,SOLIDAGO RIGIDA,NA,NA,30,NA,NA,NA,NA,NA,NA
12048,295,169,32,SoilDrenchFungicide,NA,2010,BARE GROUND,NA,NA,12,NA,NA,NA,NA,NA,NA
12049,295,169,32,SoilDrenchFungicide,NA,2009,Sornu,21.4,680.43,NA,NA,NA,NA,NA,NA,NA
12050,295,169,32,SoilDrenchFungicide,NA,2009,Panvi,54.5,680.43,NA,NA,NA,NA,NA,NA,NA
12051,295,169,32,SoilDrenchFungicide,NA,2013,COREOPSIS PALMATA,0.04,1624.541,NA,NA,NA,NA,NA,NA,NA
12052,295,169,32,SoilDrenchFungicide,NA,2008,Luppe,NA,NA,14,NA,NA,NA,NA,NA,NA
12053,295,169,32,SoilDrenchFungicide,NA,2011,SPOROBOLUS CRYPTANDRUS,0.3,893.75,NA,NA,NA,NA,NA,NA,NA
12054,295,169,32,SoilDrenchFungicide,NA,2009,SPOROBOLUS CRYPTANDRUS,14.2,680.43,NA,NA,NA,NA,NA,NA,NA
12055,295,169,32,SoilDrenchFungicide,NA,2013,PANICUM OLIGOSANTHES,0.16,1624.541,2,NA,NA,NA,NA,NA,NA
12056,295,169,32,SoilDrenchFungicide,NA,2008,BARE GROUND,NA,NA,28,NA,NA,NA,NA,NA,NA
12057,295,169,32,SoilDrenchFungicide,NA,2011,OXYBAPHUS HIRSUTUS,0.1,893.75,NA,NA,NA,NA,NA,NA,NA
12058,295,169,32,SoilDrenchFungicide,NA,2010,BOUTELOUA GRACILIS,9.1,1432.45,8,NA,NA,NA,NA,NA,NA
12059,295,169,32,SoilDrenchFungicide,NA,2011,Schsc,4.8,893.75,NA,NA,NA,NA,NA,NA,NA
12060,295,169,32,SoilDrenchFungicide,NA,2009,BARE GROUND,NA,NA,7,NA,NA,NA,NA,NA,NA
12061,295,169,32,SoilDrenchFungicide,NA,2008,Lesca,NA,NA,2,NA,NA,NA,NA,NA,NA
12062,295,169,32,SoilDrenchFungicide,NA,2008,Schsc,NA,NA,10,NA,NA,NA,NA,NA,NA
12063,295,169,32,SoilDrenchFungicide,NA,2008,Sornu,NA,NA,2,NA,NA,NA,NA,NA,NA
12064,295,169,32,SoilDrenchFungicide,NA,2008,SOLIDAGO RIGIDA,NA,NA,8,NA,NA,NA,NA,NA,NA
12065,295,169,32,SoilDrenchFungicide,NA,2012,Schsc,12.9,1082.24,NA,NA,NA,NA,NA,NA,NA
12066,295,169,32,SoilDrenchFungicide,NA,2011,Sornu,176.3,893.75,NA,NA,NA,NA,NA,NA,NA
12067,295,169,32,SoilDrenchFungicide,NA,2011,Panvi,277.4,893.75,NA,NA,NA,NA,NA,NA,NA
12068,295,169,32,SoilDrenchFungicide,NA,2011,BOUTELOUA GRACILIS,7.9,893.75,NA,NA,NA,NA,NA,NA,NA
12069,295,169,32,SoilDrenchFungicide,NA,2010,Andge,168.7,1432.45,20,NA,NA,NA,NA,NA,NA
12070,295,169,32,SoilDrenchFungicide,NA,2013,Schsc,1.2,1624.541,NA,NA,NA,NA,NA,NA,NA
12071,295,169,32,SoilDrenchFungicide,NA,2010,SOLIDAGO NEMORALIS,34.1,1432.45,NA,NA,NA,NA,NA,NA,NA
12072,295,169,32,SoilDrenchFungicide,NA,2010,COREOPSIS PALMATA,7.6,1432.45,NA,NA,NA,NA,NA,NA,NA
12073,295,169,32,SoilDrenchFungicide,NA,2009,PANICUM OLIGOSANTHES,0.1,680.43,NA,NA,NA,NA,NA,NA,NA
12074,295,169,32,SoilDrenchFungicide,NA,2010,Luppe,121.1,1432.45,5,NA,NA,NA,NA,NA,NA
12075,295,169,32,SoilDrenchFungicide,NA,2007,Schsc,1.7,NA,NA,NA,NA,NA,NA,NA,NA
12076,295,169,32,SoilDrenchFungicide,NA,2010,SOLIDAGO RIGIDA,1,1432.45,10,NA,NA,NA,NA,NA,NA
12077,295,169,32,SoilDrenchFungicide,NA,2008,Andge,NA,NA,20,NA,NA,NA,NA,NA,NA
12078,295,169,32,SoilDrenchFungicide,NA,2010,Lesca,NA,NA,3,NA,NA,NA,NA,NA,NA
12079,295,169,32,SoilDrenchFungicide,NA,2012,Luppe,40.1,1082.24,NA,NA,NA,NA,NA,NA,NA
12080,295,169,32,SoilDrenchFungicide,NA,2008,COREOPSIS PALMATA,NA,NA,4,NA,NA,NA,NA,NA,NA
12081,295,169,32,SoilDrenchFungicide,NA,2012,Andge,8,1082.24,35,NA,NA,NA,NA,NA,NA
12082,295,169,32,SoilDrenchFungicide,NA,2012,DIGITARIA SP.,0.1,1082.24,NA,NA,NA,NA,NA,NA,NA
12083,295,169,32,SoilDrenchFungicide,NA,2011,SOLIDAGO RIGIDA,NA,NA,8,NA,NA,NA,NA,NA,NA
12084,295,169,32,SoilDrenchFungicide,NA,2007,Luppe,50.3,NA,NA,NA,NA,NA,NA,NA,NA
12085,295,169,32,SoilDrenchFungicide,NA,2010,Schsc,46.5,1432.45,5,NA,NA,NA,NA,NA,NA
12086,295,169,32,SoilDrenchFungicide,NA,2011,Andge,2.6,893.75,87,NA,NA,NA,NA,NA,NA
12087,295,169,32,SoilDrenchFungicide,NA,2011,Poapr,63.4,893.75,NA,NA,NA,NA,NA,NA,NA
12088,295,169,32,SoilDrenchFungicide,NA,2013,SOLIDAGO RIGIDA,NA,NA,18,NA,NA,NA,NA,NA,NA
12089,295,169,32,SoilDrenchFungicide,NA,2009,Luppe,130.7,680.43,30,NA,NA,NA,NA,NA,NA
12090,295,169,32,SoilDrenchFungicide,NA,2013,OXYBAPHUS HIRSUTUS,NA,NA,4,NA,NA,NA,NA,NA,NA
12091,295,169,32,SoilDrenchFungicide,NA,2012,Poapr,38.4,1082.24,2,NA,NA,NA,NA,NA,NA
12092,295,169,32,SoilDrenchFungicide,NA,2012,COREOPSIS PALMATA,26,1082.24,NA,NA,NA,NA,NA,NA,NA
12093,295,169,32,SoilDrenchFungicide,NA,2007,Sornu,145.6,NA,NA,NA,NA,NA,NA,NA,NA
12094,295,169,32,SoilDrenchFungicide,NA,2012,Panvi,NA,NA,5,NA,NA,NA,NA,NA,NA
12095,295,169,32,SoilDrenchFungicide,NA,2010,Poapr,62.9,1432.45,30,NA,NA,NA,NA,NA,NA
12096,295,169,32,SoilDrenchFungicide,NA,2007,Andge,82.5,NA,NA,NA,NA,NA,NA,NA,NA
12097,295,169,32,SoilDrenchFungicide,NA,2010,Koecr,NA,NA,5,NA,NA,NA,NA,NA,NA
12098,295,169,32,SoilDrenchFungicide,NA,2007,BOUTELOUA GRACILIS,10.2,NA,NA,NA,NA,NA,NA,NA,NA
12099,295,169,32,SoilDrenchFungicide,NA,2012,Koecr,NA,NA,2,NA,NA,NA,NA,NA,NA
12100,295,169,32,SoilDrenchFungicide,NA,2010,Panvi,NA,NA,2,NA,NA,NA,NA,NA,NA
12101,295,169,32,SoilDrenchFungicide,NA,2012,Lesca,2.5,1082.24,NA,NA,NA,NA,NA,NA,NA
12102,295,169,32,SoilDrenchFungicide,NA,2012,BARE GROUND,NA,NA,6,NA,NA,NA,NA,NA,NA
12103,295,169,32,SoilDrenchFungicide,NA,2013,Sornu,19.5,1624.541,NA,NA,NA,NA,NA,NA,NA
12104,295,169,32,SoilDrenchFungicide,NA,2009,Lesca,92.3,680.43,2,NA,NA,NA,NA,NA,NA
12105,295,170,32,Insecticide,NA,2010,Schsc,56.5,2299.15,7,NA,NA,NA,NA,NA,NA
12106,295,170,32,Insecticide,NA,2013,Schsc,10.6,3369.2,NA,NA,NA,NA,NA,NA,NA
12107,295,170,32,Insecticide,NA,2010,SOLIDAGO NEMORALIS,1.2,2299.15,NA,NA,NA,NA,NA,NA,NA
12108,295,170,32,Insecticide,NA,2013,Sornu,109.6,3369.2,NA,NA,NA,NA,NA,NA,NA
12109,295,170,32,Insecticide,NA,2010,SOLIDAGO RIGIDA,NA,NA,1,NA,NA,NA,NA,NA,NA
12110,295,170,32,Insecticide,NA,2010,Poapr,45,2299.15,6,NA,NA,NA,NA,NA,NA
12111,295,170,32,Insecticide,NA,2010,Luppe,87.5,2299.15,1,NA,NA,NA,NA,NA,NA
12112,295,170,32,Insecticide,NA,2010,Panvi,2.8,2299.15,1,NA,NA,NA,NA,NA,NA
12113,295,170,32,Insecticide,NA,2007,Sornu,11.6,NA,NA,NA,NA,NA,NA,NA,NA
12114,295,170,32,Insecticide,NA,2010,Sornu,45.8,2299.15,NA,NA,NA,NA,NA,NA,NA
12115,295,170,32,Insecticide,NA,2010,Quema,NA,NA,15,NA,NA,NA,NA,NA,NA
12116,295,170,32,Insecticide,NA,2013,Quema,NA,NA,20,NA,NA,NA,NA,NA,NA
12117,295,170,32,Insecticide,NA,2009,Luppe,30.6,1368.75,21,NA,NA,NA,NA,NA,NA
12118,295,170,32,Insecticide,NA,2012,Schsc,11.8,2669.41,20,NA,NA,NA,NA,NA,NA
12119,295,166,32,AllPesticides,NA,2013,BARE GROUND,NA,NA,2,NA,NA,NA,NA,NA,NA
12120,295,166,32,AllPesticides,NA,2008,COREOPSIS PALMATA,NA,NA,4,NA,NA,NA,NA,NA,NA
