Exp,Year,Plot,Treatment,Date,Species,Percent Cover
E244,2012,153,SoilDrenchFungicide,8/24/12,Poa pratensis,5
E244,2012,153,SoilDrenchFungicide,8/24/12,Schizachyrium scoparium,45
E244,2012,153,SoilDrenchFungicide,8/24/12,Sorghastrum nutans,8
E244,2012,154,Control,8/24/12,Andropogon gerardi,3
E244,2012,154,Control,8/24/12,Bare ground,21
E244,2012,154,Control,8/24/12,Cyperus sp.,3
E244,2012,154,Control,8/24/12,Koeleria cristata,2
E244,2012,154,Control,8/24/12,Lespedeza capitata,7
E244,2012,154,Control,8/24/12,Poa pratensis,5
E244,2012,154,Control,8/24/12,Schizachyrium scoparium,55
E244,2012,154,Control,8/24/12,Sorghastrum nutans,4
E244,2012,155,Insecticide,8/24/12,Achillea millefolium,2
E244,2012,155,Insecticide,8/24/12,Aristida basiramea,2
E244,2012,155,Insecticide,8/24/12,Bare ground,30
E244,2012,155,Insecticide,8/24/12,Cyperus sp.,4
E244,2012,155,Insecticide,8/24/12,Koeleria cristata,2
E244,2012,155,Insecticide,8/24/12,Lespedeza capitata,5
E244,2012,155,Insecticide,8/24/12,Miscellaneous litter,4
E244,2012,155,Insecticide,8/24/12,Poa pratensis,6
E244,2012,155,Insecticide,8/24/12,Schizachyrium scoparium,30
E244,2012,155,Insecticide,8/24/12,Sorghastrum nutans,15
E244,2012,156,AllPesticides,8/23/12,Aristida basiramea,10
E244,2012,156,AllPesticides,8/23/12,Bare ground,39
E244,2012,156,AllPesticides,8/23/12,Crepis tectorum,1
E244,2012,156,AllPesticides,8/23/12,Cyperus sp.,5
E244,2012,156,AllPesticides,8/23/12,Miscellaneous litter,10
E244,2012,156,AllPesticides,8/23/12,Mollugo verticillata,1
E244,2012,156,AllPesticides,8/23/12,Monarda fistulosa,5
E244,2012,156,AllPesticides,8/23/12,Petalostemum purpureum,1
E244,2012,156,AllPesticides,8/23/12,Rumex acetosella,1
E244,2012,156,AllPesticides,8/23/12,Solidago rigida,25
E244,2012,156,AllPesticides,8/23/12,Trifolium sp.,2
E244,2012,157,FoliarFungicide,8/23/12,Aristida basiramea,3
E244,2012,157,FoliarFungicide,8/23/12,Bare ground,51
E244,2012,157,FoliarFungicide,8/23/12,Lespedeza capitata,4
E244,2012,157,FoliarFungicide,8/23/12,Miscellaneous litter,4
E244,2012,157,FoliarFungicide,8/23/12,Monarda fistulosa,35
E244,2012,157,FoliarFungicide,8/23/12,Solidago rigida,3
E244,2012,158,Control,8/23/12,Aristida basiramea,3
E244,2012,158,Control,8/23/12,Bare ground,68
E244,2012,158,Control,8/23/12,Cyperus sp.,3
E244,2012,158,Control,8/23/12,Digitaria sp.,2
E244,2012,158,Control,8/23/12,Miscellaneous litter,5
E244,2012,158,Control,8/23/12,Monarda fistulosa,10
E244,2012,158,Control,8/23/12,Petalostemum purpureum,4
E244,2012,158,Control,8/23/12,Solidago rigida,3
E244,2012,158,Control,8/23/12,Taraxicum officinalis,2
E244,2012,159,Insecticide,8/23/12,Aristida basiramea,8
E244,2012,159,Insecticide,8/23/12,Bare ground,35
E244,2012,159,Insecticide,8/23/12,Lupinus perennis,2
E244,2012,159,Insecticide,8/23/12,Mollugo verticillata,1
E244,2012,159,Insecticide,8/23/12,Monarda fistulosa,35
E244,2012,159,Insecticide,8/23/12,Mosses 2,10
E244,2012,159,Insecticide,8/23/12,Panicum oligosanthes,2
E244,2012,159,Insecticide,8/23/12,Rumex acetosella,2
E244,2012,159,Insecticide,8/23/12,Solidago rigida,5
E244,2012,160,SoilDrenchFungicide,8/23/12,Aristida basiramea,3
E244,2012,160,SoilDrenchFungicide,8/23/12,Asclepias tuberosa,7
E244,2012,160,SoilDrenchFungicide,8/23/12,Bare ground,61
E244,2012,160,SoilDrenchFungicide,8/23/12,Cyperus sp.,2
E244,2012,160,SoilDrenchFungicide,8/23/12,Monarda fistulosa,9
E244,2012,160,SoilDrenchFungicide,8/23/12,Poa pratensis,3
E244,2012,160,SoilDrenchFungicide,8/23/12,Solidago rigida,15
E244,2012,161,AllPesticides,8/23/12,Agropyron repens,4
E244,2012,161,AllPesticides,8/23/12,Aristida basiramea,7
E244,2012,161,AllPesticides,8/23/12,Bare ground,2
E244,2012,161,AllPesticides,8/23/12,Lepidium densiflorum,5
E244,2012,161,AllPesticides,8/23/12,Miscellaneous litter,30
E244,2012,161,AllPesticides,8/23/12,Mosses,7
E244,2012,161,AllPesticides,8/23/12,Petalostemum purpureum,40
E244,2012,161,AllPesticides,8/23/12,Taraxicum officinalis,5
E244,2012,162,Insecticide,8/23/12,Aristida basiramea,35
E244,2012,162,Insecticide,8/23/12,Bare ground,14
E244,2012,162,Insecticide,8/23/12,Cyperus sp.,3
E244,2012,162,Insecticide,8/23/12,Digitaria sp.,1
E244,2012,162,Insecticide,8/23/12,Lepidium densiflorum,2
E244,2012,162,Insecticide,8/23/12,Leptoloma cognatum,4
E244,2012,162,Insecticide,8/23/12,Petalostemum purpureum,30
E244,2012,162,Insecticide,8/23/12,Poa pratensis,5
E244,2012,162,Insecticide,8/23/12,Schizachyrium scoparium,1
E244,2012,162,Insecticide,8/23/12,Sporobolus cryptandrus,5
E244,2012,163,FoliarFungicide,8/23/12,Agropyron repens,3
E244,2012,163,FoliarFungicide,8/23/12,Aristida basiramea,13
E244,2012,163,FoliarFungicide,8/23/12,Bare ground,10
E244,2012,163,FoliarFungicide,8/23/12,Bouteloua gracilis,3
E244,2012,163,FoliarFungicide,8/23/12,Digitaria sp.,8
E244,2012,163,FoliarFungicide,8/23/12,Mosses 2,13
E244,2012,163,FoliarFungicide,8/23/12,Petalostemum purpureum,50
E244,2012,164,SoilDrenchFungicide,8/23/12,Aristida basiramea,10
E244,2012,164,SoilDrenchFungicide,8/23/12,Bare ground,48
E244,2012,164,SoilDrenchFungicide,8/23/12,Cyperus sp.,3
E244,2012,164,SoilDrenchFungicide,8/23/12,Digitaria sp.,3
E244,2012,164,SoilDrenchFungicide,8/23/12,Lepidium densiflorum,4
E244,2012,164,SoilDrenchFungicide,8/23/12,Leptoloma cognatum,4
E244,2012,164,SoilDrenchFungicide,8/23/12,Petalostemum purpureum,25
E244,2012,164,SoilDrenchFungicide,8/23/12,Sporobolus cryptandrus,3
E244,2012,165,Control,8/23/12,Aristida basiramea,11
E244,2012,165,Control,8/23/12,Bare ground,18
E244,2012,165,Control,8/23/12,Bouteloua gracilis,6
E244,2012,165,Control,8/23/12,Cyperus sp.,3
E244,2012,165,Control,8/23/12,Leptoloma cognatum,2
E244,2012,165,Control,8/23/12,Miscellaneous litter,8
E244,2012,165,Control,8/23/12,Petalostemum candidum,2
E244,2012,165,Control,8/23/12,Petalostemum purpureum,45
E244,2012,165,Control,8/23/12,Schizachyrium scoparium,5
E244,2012,166,AllPesticides,8/23/12,Andropogon gerardi,45
E244,2012,166,AllPesticides,8/23/12,Coreopsis palmata,20
E244,2012,166,AllPesticides,8/23/12,Eupatorium perfoliatum,1
E244,2012,166,AllPesticides,8/23/12,Lupinus perennis,10
E244,2012,166,AllPesticides,8/23/12,Poa pratensis,1
E244,2012,166,AllPesticides,8/23/12,Solidago rigida,18
E244,2012,166,AllPesticides,8/23/12,Sorghastrum nutans,5
E244,2012,167,Control,8/23/12,Amorpha canescens,5
E244,2012,167,Control,8/23/12,Andropogon gerardi,30
E244,2012,167,Control,8/23/12,Bare ground,3
E244,2012,167,Control,8/23/12,Koeleria cristata,3
E244,2012,167,Control,8/23/12,Poa pratensis,4
E244,2012,167,Control,8/23/12,Schizachyrium scoparium,25
E244,2012,167,Control,8/23/12,Soldago nemoralis,10
E244,2012,167,Control,8/23/12,Sorghastrum nutans,20
E244,2012,168,FoliarFungicide,8/23/12,Achillea millefolium,3
E244,2012,168,FoliarFungicide,8/23/12,Amorpha canescens,1
E244,2012,168,FoliarFungicide,8/23/12,Andropogon gerardi,12
E244,2012,168,FoliarFungicide,8/23/12,Lespedeza capitata,3
E244,2012,168,FoliarFungicide,8/23/12,Lupinus perennis,15
E244,2012,168,FoliarFungicide,8/23/12,Oxybaphus hirsutus,3
E244,2012,168,FoliarFungicide,8/23/12,Panicum virgatum,5
E244,2012,168,FoliarFungicide,8/23/12,Poa pratensis,10
E244,2012,168,FoliarFungicide,8/23/12,Solidago rigida,10
E244,2012,168,FoliarFungicide,8/23/12,Sorghastrum nutans,38
E244,2012,169,SoilDrenchFungicide,8/23/12,Andropogon gerardi,35
E244,2012,169,SoilDrenchFungicide,8/23/12,Bare ground,6
E244,2012,169,SoilDrenchFungicide,8/23/12,Koeleria cristata,2
E244,2012,169,SoilDrenchFungicide,8/23/12,Panicum virgatum,5
E244,2012,169,SoilDrenchFungicide,8/23/12,Poa pratensis,2
E244,2012,169,SoilDrenchFungicide,8/23/12,Solidago rigida,30
E244,2012,169,SoilDrenchFungicide,8/23/12,Sorghastrum nutans,20
E244,2012,170,Insecticide,8/23/12,Andropogon gerardi,10
E244,2012,170,Insecticide,8/23/12,Bare ground,4
E244,2012,170,Insecticide,8/23/12,Coreopsis palmata,2
E244,2012,170,Insecticide,8/23/12,Koeleria cristata,4
E244,2012,170,Insecticide,8/23/12,Poa pratensis,10
E244,2012,170,Insecticide,8/23/12,Schizachyrium scoparium,20
E244,2012,170,Insecticide,8/23/12,Solidago rigida,5
E244,2012,170,Insecticide,8/23/12,Sorghastrum nutans,45
E244,2012,171,Insecticide,8/23/12,Amorpha canescens,2
E244,2012,171,Insecticide,8/23/12,Andropogon gerardi,45
E244,2012,171,Insecticide,8/23/12,Bare ground,2
E244,2012,171,Insecticide,8/23/12,Lupinus perennis,10
E244,2012,171,Insecticide,8/23/12,Monarda fistulosa,1
E244,2012,171,Insecticide,8/23/12,Poa pratensis,10
E244,2012,171,Insecticide,8/23/12,Solidago rigida,30
E244,2012,172,Control,8/23/12,Andropogon gerardi,35
E244,2012,172,Control,8/23/12,Asclepias tuberosa,2
E244,2012,172,Control,8/23/12,Bare ground,7
E244,2012,172,Control,8/23/12,Koeleria cristata,4
E244,2012,172,Control,8/23/12,Lespedeza capitata,4
E244,2012,172,Control,8/23/12,Miscellaneous litter,4
E244,2012,172,Control,8/23/12,Poa pratensis,4
E244,2012,172,Control,8/23/12,Schizachyrium scoparium,20
E244,2012,172,Control,8/23/12,Sorghastrum nutans,20
E244,2012,173,AllPesticides,8/23/12,Amorpha canescens,4
E244,2012,173,AllPesticides,8/23/12,Andropogon gerardi,25
E244,2012,173,AllPesticides,8/23/12,Bare ground,3
E244,2012,173,AllPesticides,8/23/12,Lespedeza capitata,3
E244,2012,173,AllPesticides,8/23/12,Lupinus perennis,12
E244,2012,173,AllPesticides,8/23/12,Petalostemum candidum,1
E244,2012,173,AllPesticides,8/23/12,Poa pratensis,12
E244,2012,173,AllPesticides,8/23/12,Schizachyrium scoparium,10
E244,2012,173,AllPesticides,8/23/12,Sorghastrum nutans,30
E244,2012,174,SoilDrenchFungicide,8/23/12,Amorpha canescens,5
E244,2012,174,SoilDrenchFungicide,8/23/12,Andropogon gerardi,20
E244,2012,174,SoilDrenchFungicide,8/23/12,Bare ground,2
E244,2012,174,SoilDrenchFungicide,8/23/12,Cyperus sp.,3
E244,2012,174,SoilDrenchFungicide,8/23/12,Koeleria cristata,5
E244,2012,174,SoilDrenchFungicide,8/23/12,Lespedeza capitata,3
E244,2012,174,SoilDrenchFungicide,8/23/12,Panicum oligosanthes,2
E244,2012,174,SoilDrenchFungicide,8/23/12,Panicum virgatum,5
E244,2012,174,SoilDrenchFungicide,8/23/12,Poa pratensis,10
E244,2012,174,SoilDrenchFungicide,8/23/12,Schizachyrium scoparium,30
E244,2012,174,SoilDrenchFungicide,8/23/12,Sorghastrum nutans,15
E244,2012,175,FoliarFungicide,8/23/12,Amorpha canescens,2
E244,2012,175,FoliarFungicide,8/23/12,Andropogon gerardi,10
E244,2012,175,FoliarFungicide,8/23/12,Bare ground,4
E244,2012,175,FoliarFungicide,8/23/12,Lespedeza capitata,1
E244,2012,175,FoliarFungicide,8/23/12,Liatris aspera,5
E244,2012,175,FoliarFungicide,8/23/12,Lupinus perennis,3
E244,2012,175,FoliarFungicide,8/23/12,Panicum virgatum,5
E244,2012,175,FoliarFungicide,8/23/12,Poa pratensis,10
E244,2012,175,FoliarFungicide,8/23/12,Schizachyrium scoparium,25
E244,2012,175,FoliarFungicide,8/23/12,Solidago rigida,5
E244,2012,175,FoliarFungicide,8/23/12,Sorghastrum nutans,30
E244,2012,176,Control,8/23/12,Achillea millefolium,2
E244,2012,176,Control,8/23/12,Andropogon gerardi,20
E244,2012,176,Control,8/23/12,Bare ground,20
E244,2012,176,Control,8/23/12,Lespedeza capitata,2
E244,2012,176,Control,8/23/12,Lupinus perennis,3
E244,2012,176,Control,8/23/12,Miscellaneous litter,3
E244,2012,176,Control,8/23/12,Monarda fistulosa,4
E244,2012,176,Control,8/23/12,Panicum virgatum,3
E244,2012,176,Control,8/23/12,Schizachyrium scoparium,25
E244,2012,176,Control,8/23/12,Solidago rigida,3
E244,2012,176,Control,8/23/12,Sorghastrum nutans,15
E244,2012,177,FoliarFungicide,8/23/12,Andropogon gerardi,10
E244,2012,177,FoliarFungicide,8/23/12,Bare ground,11
E244,2012,177,FoliarFungicide,8/23/12,Bouteloua gracilis,8
E244,2012,177,FoliarFungicide,8/23/12,Cyperus sp.,3
E244,2012,177,FoliarFungicide,8/23/12,Lespedeza capitata,6
E244,2012,177,FoliarFungicide,8/23/12,Liatris aspera,1
E244,2012,177,FoliarFungicide,8/23/12,Lupinus perennis,10
E244,2012,177,FoliarFungicide,8/23/12,Poa pratensis,5
E244,2012,177,FoliarFungicide,8/23/12,Schizachyrium scoparium,30
E244,2012,177,FoliarFungicide,8/23/12,Solidago rigida,6
E244,2012,177,FoliarFungicide,8/23/12,Sorghastrum nutans,10
E244,2012,178,SoilDrenchFungicide,8/23/12,Achillea millefolium,3
E244,2012,178,SoilDrenchFungicide,8/23/12,Amorpha canescens,10
E244,2012,178,SoilDrenchFungicide,8/23/12,Andropogon gerardi,10
E244,2012,178,SoilDrenchFungicide,8/23/12,Bare ground,27
E244,2012,178,SoilDrenchFungicide,8/23/12,Koeleria cristata,2
E244,2012,178,SoilDrenchFungicide,8/23/12,Lespedeza capitata,6
E244,2012,178,SoilDrenchFungicide,8/23/12,Liatris aspera,10
E244,2012,178,SoilDrenchFungicide,8/23/12,Poa pratensis,5
E244,2012,178,SoilDrenchFungicide,8/23/12,Schizachyrium scoparium,15
E244,2012,178,SoilDrenchFungicide,8/23/12,Solidago rigida,12
E244,2012,179,Insecticide,8/23/12,Achillea millefolium,1
E244,2012,179,Insecticide,8/23/12,Amorpha canescens,5
E244,2012,179,Insecticide,8/23/12,Andropogon gerardi,5
E244,2012,179,Insecticide,8/23/12,Bare ground,11
E244,2012,179,Insecticide,8/23/12,Lespedeza capitata,1
E244,2012,179,Insecticide,8/23/12,Liatris aspera,15
E244,2012,179,Insecticide,8/23/12,Panicum virgatum,2
E244,2012,179,Insecticide,8/23/12,Schizachyrium scoparium,30
E244,2012,179,Insecticide,8/23/12,Soldago nemoralis,13
E244,2012,179,Insecticide,8/23/12,Solidago rigida,7
E244,2012,179,Insecticide,8/23/12,Sorghastrum nutans,10
E244,2012,180,AllPesticides,8/23/12,Andropogon gerardi,20
E244,2012,180,AllPesticides,8/23/12,Koeleria cristata,5
E244,2012,180,AllPesticides,8/23/12,Liatris aspera,10
E244,2012,180,AllPesticides,8/23/12,Lupinus perennis,25
E244,2012,180,AllPesticides,8/23/12,Poa pratensis,5
E244,2012,180,AllPesticides,8/23/12,Schizachyrium scoparium,5
E244,2012,180,AllPesticides,8/23/12,Solidago rigida,5
E244,2012,180,AllPesticides,8/23/12,Sorghastrum nutans,25
E244,2012,181,Insecticide,8/23/12,Aristida basiramea,3
E244,2012,181,Insecticide,8/23/12,Asclepias tuberosa,1
E244,2012,181,Insecticide,8/23/12,Bare ground,60
E244,2012,181,Insecticide,8/23/12,Cyperus sp.,3
E244,2012,181,Insecticide,8/23/12,Euphorbia glyptosperma,2
E244,2012,181,Insecticide,8/23/12,Miscellaneous litter,20
E244,2012,181,Insecticide,8/23/12,Mosses 2,10
E244,2012,181,Insecticide,8/23/12,Poa pratensis,1
E244,2012,182,FoliarFungicide,8/23/12,Achillea millefolium,1
E244,2012,182,FoliarFungicide,8/23/12,Asclepias tuberosa,6
E244,2012,182,FoliarFungicide,8/23/12,Bare ground,89
E244,2012,182,FoliarFungicide,8/23/12,Digitaria sp.,1
E244,2012,182,FoliarFungicide,8/23/12,Miscellaneous litter,3
E244,2012,183,AllPesticides,8/23/12,Asclepias tuberosa,3
E244,2012,183,AllPesticides,8/23/12,Bare ground,85
E244,2012,183,AllPesticides,8/23/12,Euphorbia glyptosperma,1
E244,2012,183,AllPesticides,8/23/12,Miscellaneous litter,5
E244,2012,183,AllPesticides,8/23/12,Mollugo verticillata,1
E244,2012,183,AllPesticides,8/23/12,Mosses 2,5
E244,2012,184,Control,8/23/12,Aristida basiramea,4
E244,2012,184,Control,8/23/12,Asclepias tuberosa,1
E244,2012,184,Control,8/23/12,Bare ground,73
E244,2012,184,Control,8/23/12,Digitaria sp.,2
E244,2012,184,Control,8/23/12,Euphorbia glyptosperma,12
E244,2012,184,Control,8/23/12,Miscellaneous litter,5
E244,2012,184,Control,8/23/12,Mosses 2,3
E244,2012,185,SoilDrenchFungicide,8/23/12,Aristida basiramea,3
E244,2012,185,SoilDrenchFungicide,8/23/12,Bare ground,88
E244,2012,185,SoilDrenchFungicide,8/23/12,Bouteloua gracilis,7
E244,2012,185,SoilDrenchFungicide,8/23/12,Digitaria sp.,1
E244,2012,185,SoilDrenchFungicide,8/23/12,Taraxicum officinalis,1
E244,2012,186,Insecticide,8/24/12,Bare ground,15
E244,2012,186,Insecticide,8/24/12,Cyperus sp.,2
E244,2012,186,Insecticide,8/24/12,Panicum virgatum,5
E244,2012,186,Insecticide,8/24/12,Petalostemum purpureum,60
E244,2012,186,Insecticide,8/24/12,Poa pratensis,3
E244,2012,186,Insecticide,8/24/12,Schizachyrium scoparium,5
E244,2012,186,Insecticide,8/24/12,Solidago rigida,10
E244,2012,187,FoliarFungicide,8/24/12,Bare ground,29
E244,2012,187,FoliarFungicide,8/24/12,Bouteloua gracilis,4
E244,2012,187,FoliarFungicide,8/24/12,Cyperus sp.,2
E244,2012,187,FoliarFungicide,8/24/12,Koeleria cristata,1
E244,2012,187,FoliarFungicide,8/24/12,Petalostemum purpureum,17
E244,2012,187,FoliarFungicide,8/24/12,Poa pratensis,2
E244,2012,187,FoliarFungicide,8/24/12,Schizachyrium scoparium,5
E244,2012,187,FoliarFungicide,8/24/12,Solidago rigida,40
E244,2012,188,AllPesticides,8/24/12,Bare ground,11
E244,2012,188,AllPesticides,8/24/12,Cyperus sp.,3
E244,2012,188,AllPesticides,8/24/12,Koeleria cristata,2
E244,2012,188,AllPesticides,8/24/12,Panicum virgatum,2
E244,2012,188,AllPesticides,8/24/12,Petalostemum purpureum,55
E244,2012,188,AllPesticides,8/24/12,Poa pratensis,4
E244,2012,188,AllPesticides,8/24/12,Schizachyrium scoparium,15
E244,2012,188,AllPesticides,8/24/12,Solidago rigida,8
E244,2012,189,SoilDrenchFungicide,8/24/12,Bare ground,19
E244,2012,189,SoilDrenchFungicide,8/24/12,Cyperus sp.,2
E244,2012,189,SoilDrenchFungicide,8/24/12,Koeleria cristata,1
E244,2012,189,SoilDrenchFungicide,8/24/12,Panicum virgatum,3
E244,2012,189,SoilDrenchFungicide,8/24/12,Petalostemum purpureum,25
E244,2012,189,SoilDrenchFungicide,8/24/12,Poa pratensis,3
E244,2012,189,SoilDrenchFungicide,8/24/12,Schizachyrium scoparium,12
E244,2012,189,SoilDrenchFungicide,8/24/12,Solidago rigida,35
E244,2012,190,Control,8/24/12,Bare ground,11
E244,2012,190,Control,8/24/12,Cyperus sp.,4
E244,2012,190,Control,8/24/12,Koeleria cristata,5
E244,2012,190,Control,8/24/12,Petalostemum purpureum,45
E244,2012,190,Control,8/24/12,Poa pratensis,4
E244,2012,190,Control,8/24/12,Schizachyrium scoparium,25
E244,2012,190,Control,8/24/12,Solidago rigida,6
E244,2012,191,FoliarFungicide,8/24/12,Andropogon gerardi,40
E244,2012,191,FoliarFungicide,8/24/12,Bare ground,1
E244,2012,191,FoliarFungicide,8/24/12,Koeleria cristata,2
E244,2012,191,FoliarFungicide,8/24/12,Liatris aspera,3
E244,2012,191,FoliarFungicide,8/24/12,Lupinus perennis,15
E244,2012,191,FoliarFungicide,8/24/12,Monarda fistulosa,5
E244,2012,191,FoliarFungicide,8/24/12,Poa pratensis,4
E244,2012,191,FoliarFungicide,8/24/12,Schizachyrium scoparium,30
E244,2012,192,SoilDrenchFungicide,8/24/12,Andropogon gerardi,65
E244,2012,192,SoilDrenchFungicide,8/24/12,Asclepias tuberosa,3
E244,2012,192,SoilDrenchFungicide,8/24/12,Bare ground,11
E244,2012,192,SoilDrenchFungicide,8/24/12,Koeleria cristata,2
E244,2012,192,SoilDrenchFungicide,8/24/12,Poa pratensis,4
E244,2012,192,SoilDrenchFungicide,8/24/12,Schizachyrium scoparium,15
E244,2012,193,Control,8/24/12,Andropogon gerardi,61
E244,2012,193,Control,8/24/12,Asclepias tuberosa,3
E244,2012,193,Control,8/24/12,Koeleria cristata,4
E244,2012,193,Control,8/24/12,Liatris aspera,10
E244,2012,193,Control,8/24/12,Poa pratensis,7
E244,2012,193,Control,8/24/12,Schizachyrium scoparium,15
E244,2012,194,AllPesticides,8/24/12,Andropogon gerardi,50
E244,2012,194,AllPesticides,8/24/12,Asclepias tuberosa,12
E244,2012,194,AllPesticides,8/24/12,Petalostemum purpureum,3
E244,2012,194,AllPesticides,8/24/12,Poa pratensis,5
E244,2012,194,AllPesticides,8/24/12,Schizachyrium scoparium,10
E244,2012,194,AllPesticides,8/24/12,Solidago rigida,20
E244,2012,195,Insecticide,8/24/12,Andropogon gerardi,60
E244,2012,195,Insecticide,8/24/12,Bare ground,5
E244,2012,195,Insecticide,8/24/12,Koeleria cristata,4
E244,2012,195,Insecticide,8/24/12,Lespedeza capitata,2
E244,2012,195,Insecticide,8/24/12,Liatris aspera,9
E244,2012,195,Insecticide,8/24/12,Poa pratensis,10
E244,2012,195,Insecticide,8/24/12,Schizachyrium scoparium,10
E244,2012,196,SoilDrenchFungicide,8/23/12,Aristida basiramea,15
E244,2012,196,SoilDrenchFungicide,8/23/12,Bare ground,19
E244,2012,196,SoilDrenchFungicide,8/23/12,Leptoloma cognatum,50
E244,2012,196,SoilDrenchFungicide,8/23/12,Lupinus perennis,13
E244,2012,196,SoilDrenchFungicide,8/23/12,Solidago rigida,3
E244,2012,197,Insecticide,8/23/12,Aristida basiramea,20
E244,2012,197,Insecticide,8/23/12,Bare ground,49
E244,2012,197,Insecticide,8/23/12,Cyperus sp.,4
E244,2012,197,Insecticide,8/23/12,Leptoloma cognatum,15
E244,2012,197,Insecticide,8/23/12,Lupinus perennis,7
E244,2012,197,Insecticide,8/23/12,Soldago nemoralis,3
E244,2012,197,Insecticide,8/23/12,Sorghastrum nutans,2
E244,2012,198,AllPesticides,8/23/12,Aristida basiramea,25
E244,2012,198,AllPesticides,8/23/12,Bare ground,46
E244,2012,198,AllPesticides,8/23/12,Cyperus sp.,5
E244,2012,198,AllPesticides,8/23/12,Digitaria sp.,6
E244,2012,198,AllPesticides,8/23/12,Koeleria cristata,4
E244,2012,198,AllPesticides,8/23/12,Leptoloma cognatum,10
E244,2012,198,AllPesticides,8/23/12,Miscellaneous litter,2
E244,2012,198,AllPesticides,8/23/12,Soldago nemoralis,2
E244,2012,199,FoliarFungicide,8/23/12,Aristida basiramea,3
E244,2012,199,FoliarFungicide,8/23/12,Bare ground,45
E244,2012,199,FoliarFungicide,8/23/12,Eragrostis spectabilis,25
E244,2012,199,FoliarFungicide,8/23/12,Koeleria cristata,2
E244,2012,199,FoliarFungicide,8/23/12,Leptoloma cognatum,5
E244,2012,199,FoliarFungicide,8/23/12,Schizachyrium scoparium,15
E244,2012,199,FoliarFungicide,8/23/12,Sorghastrum nutans,5
E244,2012,200,Control,8/23/12,Bare ground,35
E244,2012,200,Control,8/23/12,Cyperus sp.,15
E244,2012,200,Control,8/23/12,Leptoloma cognatum,1
E244,2012,200,Control,8/23/12,Lupinus perennis,15
E244,2012,200,Control,8/23/12,Mosses,5
E244,2012,200,Control,8/23/12,Soldago nemoralis,4
E244,2012,200,Control,8/23/12,Sorghastrum nutans,25
E244,2012,201,FoliarFungicide,8/23/12,Aristida basiramea,8
E244,2012,201,FoliarFungicide,8/23/12,Bare ground,23
E244,2012,201,FoliarFungicide,8/23/12,Cyperus sp.,3
E244,2012,201,FoliarFungicide,8/23/12,Digitaria sp.,1
E244,2012,201,FoliarFungicide,8/23/12,Euphorbia glyptosperma,1
